
0, 0, 0, 0, 84, 84,1, 0, 0, 0, 78, 78,2, 0, 0, 0, 69, 69,
0, 0, 0, 0, 84, 84,1, 0, 0, 0, 78, 78,2, 0, 0, 0, 69, 69,
0, 0, 0, 0, 84, 84,1, 0, 0, 0, 78, 78,2, 0, 0, 0, 72, 72,
0, 0, 0, 0, 87, 87,1, 0, 0, 0, 78, 78,2, 0, 0, 0, 72, 72,
0, 0, 0, 0, 87, 87,1, 0, 0, 0, 78, 78,2, 0, 0, 0, 72, 72,
0, 0, 0, 0, 87, 87,1, 0, 0, 0, 81, 81,2, 0, 0, 0, 72, 72,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 81, 81,2, 0, 0, 0, 72, 72,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 81, 81,2, 0, 0, 0, 75, 75,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 84, 84,2, 0, 0, 0, 75, 75,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 84, 84,2, 0, 0, 0, 75, 75,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 84, 84,2, 0, 0, 0, 78, 78,
0, 0, 0, 0, 93, 93,1, 0, 0, 0, 84, 84,2, 0, 0, 0, 78, 78,
0, 0, 0, 0, 93, 93,1, 0, 0, 0, 84, 84,2, 0, 0, 0, 78, 78,
0, 0, 0, 0, 93, 93,1, 0, 0, 0, 87, 87,2, 0, 0, 0, 78, 78,
0, 0, 0, 0, 96, 96,1, 0, 0, 0, 87, 87,2, 0, 0, 0, 78, 78,
0, 0, 0, 0, 96, 96,1, 0, 0, 0, 87, 87,2, 0, 0, 0, 81, 81,
0, 0, 0, 0, 96, 96,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 81, 81,
0, 0, 0, 0, 96, 96,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 81, 81,
0, 0, 0, 0, 96, 96,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 84, 84,
0, 0, 0, 0, 99, 99,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 84, 84,
0, 0, 0, 0, 99, 99,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 84, 84,
0, 0, 0, 0, 99, 99,1, 0, 0, 0, 93, 93,2, 0, 0, 0, 84, 84,
0, 0, 0, 0, 102, 102,1, 0, 0, 0, 93, 93,2, 0, 0, 0, 84, 84,
0, 0, 0, 0, 102, 102,1, 0, 0, 0, 93, 93,2, 0, 0, 0, 87, 87,
0, 0, 0, 0, 102, 102,1, 0, 0, 0, 96, 96,2, 0, 0, 0, 87, 87,
0, 0, 0, 0, 102, 102,1, 0, 0, 0, 96, 96,2, 0, 0, 0, 87, 87,
0, 0, 0, 0, 102, 102,1, 0, 0, 0, 96, 96,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 105, 105,1, 0, 0, 0, 96, 96,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 105, 105,1, 0, 0, 0, 96, 96,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 105, 105,1, 0, 0, 0, 99, 99,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 108, 108,1, 0, 0, 0, 99, 99,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 108, 108,1, 0, 0, 0, 99, 99,2, 0, 0, 0, 93, 93,
0, 0, 0, 0, 108, 108,1, 0, 0, 0, 102, 102,2, 0, 0, 0, 93, 93,
0, 0, 0, 0, 108, 108,1, 0, 0, 0, 102, 102,2, 0, 0, 0, 93, 93,
0, 0, 0, 0, 108, 108,1, 0, 0, 0, 102, 102,2, 0, 0, 0, 96, 96,
0, 0, 0, 0, 111, 111,1, 0, 0, 0, 102, 102,2, 0, 0, 0, 96, 96,
0, 0, 0, 0, 111, 111,1, 0, 0, 0, 102, 102,2, 0, 0, 0, 96, 96,
0, 0, 0, 0, 111, 111,1, 0, 0, 0, 105, 105,2, 0, 0, 0, 96, 96,
0, 0, 0, 0, 114, 114,1, 0, 0, 0, 105, 105,2, 0, 0, 0, 96, 96,
0, 0, 0, 0, 114, 114,1, 0, 0, 0, 105, 105,2, 0, 0, 0, 99, 99,
0, 0, 0, 0, 114, 114,1, 0, 0, 0, 108, 108,2, 0, 0, 0, 99, 99,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 108, 108,2, 0, 0, 0, 99, 99,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 108, 108,2, 0, 0, 0, 102, 102,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 108, 108,2, 0, 0, 0, 102, 102,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 108, 108,2, 0, 0, 0, 102, 102,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 111, 111,2, 0, 0, 0, 102, 102,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 111, 111,2, 0, 0, 0, 102, 102,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 111, 111,2, 0, 0, 0, 105, 105,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 114, 114,2, 0, 0, 0, 105, 105,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 114, 114,2, 0, 0, 0, 105, 105,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 114, 114,2, 0, 0, 0, 108, 108,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 108, 108,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 108, 108,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 108, 108,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 108, 108,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 111, 111,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 111, 111,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 111, 111,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 114, 114,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 114, 114,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 114, 114,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 90, 90,
0, 0, 0, 0, 90, 90,1, 0, 0, 0, 90, 90,2, 0, 0, 0, 90, 90
